node_id,reviewer_id,first_cycle,second_cycle,residu,category,first_sentiment_score,second_sentiment_score,overall_sentiment_score,first_rating,second_rating,overall_rating
183,40,fry,food,"{'pay', 'spicey', 'crispy', 'deluxe'}",food and drink,0.45454545454545453,0.3516483516483517,0.3739130434782609,1.8181818181818181,2.0549450549450547,2.0
184,40,window,place,"{'pay', 'spicey', 'crispy', 'deluxe'}",place and service,0.2857142857142857,0.3958333333333333,0.3671497584541063,1.1428571428571428,1.8958333333333333,1.893719806763285
185,40,large,situation,"{'pay', 'spicey', 'crispy', 'deluxe'}",place and service,0.8,0.36666666666666664,0.3671497584541063,1.0,1.6,1.893719806763285
186,40,chicken,food,"{'pay', 'spicey', 'crispy', 'deluxe'}",food and drink,0.0,0.3516483516483517,0.3739130434782609,2.6666666666666665,2.0549450549450547,2.0
187,40,other,other,"{'pay', 'spicey', 'crispy', 'deluxe'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
188,41,minute,situation,"{'disgust', 'few', 'menu', 'br', 'id'}",place and service,0.3333333333333333,0.36666666666666664,0.3671497584541063,1.3333333333333333,1.6,1.893719806763285
189,41,order,food,"{'disgust', 'few', 'menu', 'br', 'id'}",food and drink,0.23333333333333334,0.3516483516483517,0.3739130434782609,1.9,2.0549450549450547,2.0
190,41,normal,situation,"{'disgust', 'few', 'menu', 'br', 'id'}",place and service,1.0,0.36666666666666664,0.3671497584541063,1.6666666666666667,1.6,1.893719806763285
191,41,other,other,"{'disgust', 'few', 'menu', 'br', 'id'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
192,42,mcdonald,place,"{'worst', 'leadership'}",place and service,0.3333333333333333,0.3958333333333333,0.3671497584541063,1.3333333333333333,1.8958333333333333,1.893719806763285
193,42,bad,emotion,"{'worst', 'leadership'}",sentiment,0.0,0.6538461538461539,0.6538461538461539,1.6666666666666667,2.6153846153846154,2.6153846153846154
194,42,drive,place,"{'worst', 'leadership'}",place and service,0.5,0.3958333333333333,0.3671497584541063,1.75,1.8958333333333333,1.893719806763285
195,42,other,other,"{'worst', 'leadership'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
196,42,order,food,"{'worst', 'leadership'}",food and drink,0.23333333333333334,0.3516483516483517,0.3739130434782609,1.9,2.0549450549450547,2.0
197,43,food,food,"{'system', 'deal', 'girlfriend', 'tonight', 'mobile'}",food and drink,0.5,0.3516483516483517,0.3739130434782609,2.7,2.0549450549450547,2.0
198,43,taste,other,"{'system', 'deal', 'girlfriend', 'tonight', 'mobile'}",other,0.3333333333333333,0.8359375,0.8359375,2.0,1.953125,1.953125
199,43,good,emotion,"{'system', 'deal', 'girlfriend', 'tonight', 'mobile'}",sentiment,1.0,0.6538461538461539,0.6538461538461539,3.6,2.6153846153846154,2.6153846153846154
200,43,other,other,"{'system', 'deal', 'girlfriend', 'tonight', 'mobile'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
201,43,order,food,"{'system', 'deal', 'girlfriend', 'tonight', 'mobile'}",food and drink,0.23333333333333334,0.3516483516483517,0.3739130434782609,1.9,2.0549450549450547,2.0
202,44,food,food,"{'few', 'year'}",food and drink,0.5,0.3516483516483517,0.3739130434782609,2.7,2.0549450549450547,2.0
203,44,other,other,"{'few', 'year'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
204,45,employee,service,set(),place and service,0.3333333333333333,0.35353535353535354,0.3671497584541063,1.6666666666666667,2.0707070707070705,1.893719806763285
205,45,drink,drink,set(),food and drink,0.16666666666666666,0.4583333333333333,0.3739130434782609,1.3333333333333333,1.7916666666666667,2.0
206,46,management,service,{'need'},place and service,0.0,0.35353535353535354,0.3671497584541063,1.3333333333333333,2.0707070707070705,1.893719806763285
207,46,customer,service,{'need'},place and service,0.42857142857142855,0.35353535353535354,0.3671497584541063,2.5714285714285716,2.0707070707070705,1.893719806763285
208,46,other,other,{'need'},other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
209,47,mess,situation,{'call'},place and service,0.0,0.36666666666666664,0.3671497584541063,1.0,1.6,1.893719806763285
210,47,time,service,{'call'},place and service,0.3,0.35353535353535354,0.3671497584541063,1.4,2.0707070707070705,1.893719806763285
211,47,other,other,{'call'},other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
212,48,manager,service,"{'major', 'shift'}",place and service,0.42857142857142855,0.35353535353535354,0.3671497584541063,2.2857142857142856,2.0707070707070705,1.893719806763285
213,48,attitude,service,"{'major', 'shift'}",place and service,0.0,0.35353535353535354,0.3671497584541063,1.0,2.0707070707070705,1.893719806763285
214,48,wrong,situation,"{'major', 'shift'}",place and service,0.0,0.36666666666666664,0.3671497584541063,1.0,1.6,1.893719806763285
215,48,other,other,"{'major', 'shift'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
216,48,wait,situation,"{'major', 'shift'}",place and service,0.2,0.36666666666666664,0.3671497584541063,1.0,1.6,1.893719806763285
217,48,great,emotion,"{'major', 'shift'}",sentiment,1.0,0.6538461538461539,0.6538461538461539,3.5,2.6153846153846154,2.6153846153846154
218,48,day,situation,"{'major', 'shift'}",place and service,1.0,0.36666666666666664,0.3671497584541063,3.0,1.6,1.893719806763285
219,49,extra,other,"{'hair', 'stank', 'worker', 'reason'}",other,0.25,0.8359375,0.8359375,1.0,1.953125,1.953125
220,49,attitude,service,"{'hair', 'stank', 'worker', 'reason'}",place and service,0.0,0.35353535353535354,0.3671497584541063,1.0,2.0707070707070705,1.893719806763285
221,49,service,service,"{'hair', 'stank', 'worker', 'reason'}",place and service,0.4375,0.35353535353535354,0.3671497584541063,2.625,2.0707070707070705,1.893719806763285
222,49,long,situation,"{'hair', 'stank', 'worker', 'reason'}",place and service,0.2,0.36666666666666664,0.3671497584541063,1.6,1.6,1.893719806763285
223,49,happy,emotion,"{'hair', 'stank', 'worker', 'reason'}",sentiment,1.0,0.6538461538461539,0.6538461538461539,1.0,2.6153846153846154,2.6153846153846154
224,49,fry,food,"{'hair', 'stank', 'worker', 'reason'}",food and drink,0.45454545454545453,0.3516483516483517,0.3739130434782609,1.8181818181818181,2.0549450549450547,2.0
225,49,window,place,"{'hair', 'stank', 'worker', 'reason'}",place and service,0.2857142857142857,0.3958333333333333,0.3671497584541063,1.1428571428571428,1.8958333333333333,1.893719806763285
226,49,work,service,"{'hair', 'stank', 'worker', 'reason'}",place and service,0.0,0.35353535353535354,0.3671497584541063,1.0,2.0707070707070705,1.893719806763285
227,49,meal,food,"{'hair', 'stank', 'worker', 'reason'}",food and drink,0.7142857142857143,0.3516483516483517,0.3739130434782609,1.2857142857142858,2.0549450549450547,2.0
228,49,other,other,"{'hair', 'stank', 'worker', 'reason'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
229,49,horrible,emotion,"{'hair', 'stank', 'worker', 'reason'}",sentiment,0.0,0.6538461538461539,0.6538461538461539,1.0,2.6153846153846154,2.6153846153846154
230,49,phone,other,"{'hair', 'stank', 'worker', 'reason'}",other,0.0,0.8359375,0.8359375,1.0,1.953125,1.953125
231,50,location,place,{'last'},place and service,0.2727272727272727,0.3958333333333333,0.3671497584541063,2.1818181818181817,1.8958333333333333,1.893719806763285
232,50,location,service,{'last'},place and service,0.2727272727272727,0.35353535353535354,0.3671497584541063,2.1818181818181817,2.0707070707070705,1.893719806763285
233,50,hour,situation,{'last'},place and service,0.2,0.36666666666666664,0.3671497584541063,2.0,1.6,1.893719806763285
234,50,night,situation,{'last'},place and service,0.5,0.36666666666666664,0.3671497584541063,1.0,1.6,1.893719806763285
235,50,other,other,{'last'},other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
236,50,order,food,{'last'},food and drink,0.23333333333333334,0.3516483516483517,0.3739130434782609,1.9,2.0549450549450547,2.0
237,50,line,situation,{'last'},place and service,0.25,0.36666666666666664,0.3671497584541063,1.75,1.6,1.893719806763285
238,51,cream,food,"{'oreo', 'different', 'mcflurry'}",food and drink,0.5,0.3516483516483517,0.3739130434782609,2.75,2.0549450549450547,2.0
239,51,cream,drink,"{'oreo', 'different', 'mcflurry'}",food and drink,0.5,0.4583333333333333,0.3739130434782609,2.75,1.7916666666666667,2.0
240,51,ice,drink,"{'oreo', 'different', 'mcflurry'}",food and drink,0.5,0.4583333333333333,0.3739130434782609,2.0,1.7916666666666667,2.0
241,51,mcdonalds,place,"{'oreo', 'different', 'mcflurry'}",place and service,0.5,0.3958333333333333,0.3671497584541063,1.75,1.8958333333333333,1.893719806763285
242,51,other,other,"{'oreo', 'different', 'mcflurry'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
243,52,rude,emotion,"{'cold', 'unprofessional', 'complimentary', 'negative', 'review', 'overcook'}",sentiment,0.0,0.6538461538461539,0.6538461538461539,1.0,2.6153846153846154,2.6153846153846154
244,52,attitude,service,"{'cold', 'unprofessional', 'complimentary', 'negative', 'review', 'overcook'}",place and service,0.0,0.35353535353535354,0.3671497584541063,1.0,2.0707070707070705,1.893719806763285
245,52,food,food,"{'cold', 'unprofessional', 'complimentary', 'negative', 'review', 'overcook'}",food and drink,0.5,0.3516483516483517,0.3739130434782609,2.7,2.0549450549450547,2.0
246,52,service,service,"{'cold', 'unprofessional', 'complimentary', 'negative', 'review', 'overcook'}",place and service,0.4375,0.35353535353535354,0.3671497584541063,2.625,2.0707070707070705,1.893719806763285
247,52,item,food,"{'cold', 'unprofessional', 'complimentary', 'negative', 'review', 'overcook'}",food and drink,0.4,0.3516483516483517,0.3739130434782609,1.4,2.0549450549450547,2.0
248,52,item,drink,"{'cold', 'unprofessional', 'complimentary', 'negative', 'review', 'overcook'}",food and drink,0.4,0.4583333333333333,0.3739130434782609,1.4,1.7916666666666667,2.0
249,52,job,other,"{'cold', 'unprofessional', 'complimentary', 'negative', 'review', 'overcook'}",other,0.75,0.8359375,0.8359375,2.0,1.953125,1.953125
250,52,customer,service,"{'cold', 'unprofessional', 'complimentary', 'negative', 'review', 'overcook'}",place and service,0.42857142857142855,0.35353535353535354,0.3671497584541063,2.5714285714285716,2.0707070707070705,1.893719806763285
251,52,other,other,"{'cold', 'unprofessional', 'complimentary', 'negative', 'review', 'overcook'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
252,53,order,food,"{'representative', 'pretend'}",food and drink,0.23333333333333334,0.3516483516483517,0.3739130434782609,1.9,2.0549450549450547,2.0
253,53,manager,service,"{'representative', 'pretend'}",place and service,0.42857142857142855,0.35353535353535354,0.3671497584541063,2.2857142857142856,2.0707070707070705,1.893719806763285
254,53,other,other,"{'representative', 'pretend'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
255,54,place,place,"{'finish', 'fast'}",place and service,0.625,0.3958333333333333,0.3671497584541063,2.75,1.8958333333333333,1.893719806763285
256,54,food,food,"{'finish', 'fast'}",food and drink,0.5,0.3516483516483517,0.3739130434782609,2.7,2.0549450549450547,2.0
257,54,order,food,"{'finish', 'fast'}",food and drink,0.23333333333333334,0.3516483516483517,0.3739130434782609,1.9,2.0549450549450547,2.0
258,54,other,other,"{'finish', 'fast'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
259,55,service,service,{'quick'},place and service,0.4375,0.35353535353535354,0.3671497584541063,2.625,2.0707070707070705,1.893719806763285
260,55,long,situation,{'quick'},place and service,0.2,0.36666666666666664,0.3671497584541063,1.6,1.6,1.893719806763285
261,55,great,emotion,{'quick'},sentiment,1.0,0.6538461538461539,0.6538461538461539,3.5,2.6153846153846154,2.6153846153846154
262,55,drive,place,{'quick'},place and service,0.5,0.3958333333333333,0.3671497584541063,1.75,1.8958333333333333,1.893719806763285
263,55,other,other,{'quick'},other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
264,55,line,situation,{'quick'},place and service,0.25,0.36666666666666664,0.3671497584541063,1.75,1.6,1.893719806763285
265,56,good,emotion,{'guy'},sentiment,1.0,0.6538461538461539,0.6538461538461539,3.6,2.6153846153846154,2.6153846153846154
266,56,bad,emotion,{'guy'},sentiment,0.0,0.6538461538461539,0.6538461538461539,1.6666666666666667,2.6153846153846154,2.6153846153846154
267,56,other,other,{'guy'},other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
268,57,food,food,"{'wrap', 'star', 'nvr'}",food and drink,0.5,0.3516483516483517,0.3739130434782609,2.7,2.0549450549450547,2.0
269,57,service,service,"{'wrap', 'star', 'nvr'}",place and service,0.4375,0.35353535353535354,0.3671497584541063,2.625,2.0707070707070705,1.893719806763285
270,57,customer,service,"{'wrap', 'star', 'nvr'}",place and service,0.42857142857142855,0.35353535353535354,0.3671497584541063,2.5714285714285716,2.0707070707070705,1.893719806763285
271,57,other,other,"{'wrap', 'star', 'nvr'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
272,57,line,situation,"{'wrap', 'star', 'nvr'}",place and service,0.25,0.36666666666666664,0.3671497584541063,1.75,1.6,1.893719806763285
273,58,one,other,set(),other,0.3333333333333333,0.8359375,0.8359375,1.0,1.953125,1.953125
274,58,order,food,set(),food and drink,0.23333333333333334,0.3516483516483517,0.3739130434782609,1.9,2.0549450549450547,2.0
275,58,hour,situation,set(),place and service,0.2,0.36666666666666664,0.3671497584541063,2.0,1.6,1.893719806763285
276,59,place,place,"{'eleventeen', 'teeth', 'clothes', 'open'}",place and service,0.625,0.3958333333333333,0.3671497584541063,2.75,1.8958333333333333,1.893719806763285
277,59,people,situation,"{'eleventeen', 'teeth', 'clothes', 'open'}",place and service,0.4,0.36666666666666664,0.3671497584541063,3.0,1.6,1.893719806763285
278,59,hour,situation,"{'eleventeen', 'teeth', 'clothes', 'open'}",place and service,0.2,0.36666666666666664,0.3671497584541063,2.0,1.6,1.893719806763285
279,59,other,other,"{'eleventeen', 'teeth', 'clothes', 'open'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
280,60,order,food,{'person'},food and drink,0.23333333333333334,0.3516483516483517,0.3739130434782609,1.9,2.0549450549450547,2.0
281,60,other,other,{'person'},other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
282,61,other,other,"{'austin', 'research', 'blvd.in', 'north', 'tx'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
283,61,manager,service,"{'austin', 'research', 'blvd.in', 'north', 'tx'}",place and service,0.42857142857142855,0.35353535353535354,0.3671497584541063,2.2857142857142856,2.0707070707070705,1.893719806763285
284,61,time,service,"{'austin', 'research', 'blvd.in', 'north', 'tx'}",place and service,0.3,0.35353535353535354,0.3671497584541063,1.4,2.0707070707070705,1.893719806763285
285,61,3rd,other,"{'austin', 'research', 'blvd.in', 'north', 'tx'}",other,0.0,0.8359375,0.8359375,1.0,1.953125,1.953125
286,62,rude,emotion,"{'mother', 'woman', 'fat'}",sentiment,0.0,0.6538461538461539,0.6538461538461539,1.0,2.6153846153846154,2.6153846153846154
287,62,other,other,"{'mother', 'woman', 'fat'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
288,62,lady,service,"{'mother', 'woman', 'fat'}",place and service,0.16666666666666666,0.35353535353535354,0.3671497584541063,1.3333333333333333,2.0707070707070705,1.893719806763285
289,63,bag,other,"{'young', 'keep', 'second', 'huge', 'bit', 'little'}",other,0.3333333333333333,0.8359375,0.8359375,1.3333333333333333,1.953125,1.953125
290,63,lady,service,"{'young', 'keep', 'second', 'huge', 'bit', 'little'}",place and service,0.16666666666666666,0.35353535353535354,0.3671497584541063,1.3333333333333333,2.0707070707070705,1.893719806763285
291,63,issue,service,"{'young', 'keep', 'second', 'huge', 'bit', 'little'}",place and service,0.3333333333333333,0.35353535353535354,0.3671497584541063,1.6666666666666667,2.0707070707070705,1.893719806763285
292,63,item,food,"{'young', 'keep', 'second', 'huge', 'bit', 'little'}",food and drink,0.4,0.3516483516483517,0.3739130434782609,1.4,2.0549450549450547,2.0
293,63,item,drink,"{'young', 'keep', 'second', 'huge', 'bit', 'little'}",food and drink,0.4,0.4583333333333333,0.3739130434782609,1.4,1.7916666666666667,2.0
294,63,fry,food,"{'young', 'keep', 'second', 'huge', 'bit', 'little'}",food and drink,0.45454545454545453,0.3516483516483517,0.3739130434782609,1.8181818181818181,2.0549450549450547,2.0
295,63,window,place,"{'young', 'keep', 'second', 'huge', 'bit', 'little'}",place and service,0.2857142857142857,0.3958333333333333,0.3671497584541063,1.1428571428571428,1.8958333333333333,1.893719806763285
296,63,other,other,"{'young', 'keep', 'second', 'huge', 'bit', 'little'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
297,63,order,food,"{'young', 'keep', 'second', 'huge', 'bit', 'little'}",food and drink,0.23333333333333334,0.3516483516483517,0.3739130434782609,1.9,2.0549450549450547,2.0
298,64,location,place,"{'welcome', 'other', 'change'}",place and service,0.2727272727272727,0.3958333333333333,0.3671497584541063,2.1818181818181817,1.8958333333333333,1.893719806763285
299,64,location,service,"{'welcome', 'other', 'change'}",place and service,0.2727272727272727,0.35353535353535354,0.3671497584541063,2.1818181818181817,2.0707070707070705,1.893719806763285
300,64,price,service,"{'welcome', 'other', 'change'}",place and service,0.3333333333333333,0.35353535353535354,0.3671497584541063,3.0,2.0707070707070705,1.893719806763285
301,64,employee,service,"{'welcome', 'other', 'change'}",place and service,0.3333333333333333,0.35353535353535354,0.3671497584541063,1.6666666666666667,2.0707070707070705,1.893719806763285
302,64,other,other,"{'welcome', 'other', 'change'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
303,64,order,food,"{'welcome', 'other', 'change'}",food and drink,0.23333333333333334,0.3516483516483517,0.3739130434782609,1.9,2.0549450549450547,2.0
304,64,lot,other,"{'welcome', 'other', 'change'}",other,0.3333333333333333,0.8359375,0.8359375,2.6666666666666665,1.953125,1.953125
305,65,fry,food,"{'container', 'huge', 'room', 'dining', 'sauce', 'part'}",food and drink,0.45454545454545453,0.3516483516483517,0.3739130434782609,1.8181818181818181,2.0549450549450547,2.0
306,65,other,other,"{'container', 'huge', 'room', 'dining', 'sauce', 'part'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
307,66,drink,drink,"{'funky', 'dish', 'tea', 'soap', 'fountain'}",food and drink,0.16666666666666666,0.4583333333333333,0.3739130434782609,1.3333333333333333,1.7916666666666667,2.0
308,66,taste,other,"{'funky', 'dish', 'tea', 'soap', 'fountain'}",other,0.3333333333333333,0.8359375,0.8359375,2.0,1.953125,1.953125
309,66,issue,service,"{'funky', 'dish', 'tea', 'soap', 'fountain'}",place and service,0.3333333333333333,0.35353535353535354,0.3671497584541063,1.6666666666666667,2.0707070707070705,1.893719806763285
310,66,staff,service,"{'funky', 'dish', 'tea', 'soap', 'fountain'}",place and service,0.46153846153846156,0.35353535353535354,0.3671497584541063,2.6153846153846154,2.0707070707070705,1.893719806763285
311,66,other,other,"{'funky', 'dish', 'tea', 'soap', 'fountain'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
312,67,order,food,set(),food and drink,0.23333333333333334,0.3516483516483517,0.3739130434782609,1.9,2.0549450549450547,2.0
313,67,wrong,situation,set(),place and service,0.0,0.36666666666666664,0.3671497584541063,1.0,1.6,1.893719806763285
314,68,mcdonald,place,{'self'},place and service,0.3333333333333333,0.3958333333333333,0.3671497584541063,1.3333333333333333,1.8958333333333333,1.893719806763285
315,68,other,other,{'self'},other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
316,69,mcdonalds,place,"{'connectivity', 'uber', 'tone'}",place and service,0.5,0.3958333333333333,0.3671497584541063,1.75,1.8958333333333333,1.893719806763285
317,69,issue,service,"{'connectivity', 'uber', 'tone'}",place and service,0.3333333333333333,0.35353535353535354,0.3671497584541063,1.6666666666666667,2.0707070707070705,1.893719806763285
318,69,other,other,"{'connectivity', 'uber', 'tone'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
319,69,order,food,"{'connectivity', 'uber', 'tone'}",food and drink,0.23333333333333334,0.3516483516483517,0.3739130434782609,1.9,2.0549450549450547,2.0
320,69,phone,other,"{'connectivity', 'uber', 'tone'}",other,0.0,0.8359375,0.8359375,1.0,1.953125,1.953125
321,70,drink,drink,"{'parent', 'single', 'unhealthy', 'ticket', 'bit', 'little', 'medium', 'sized'}",food and drink,0.16666666666666666,0.4583333333333333,0.3739130434782609,1.3333333333333333,1.7916666666666667,2.0
322,70,food,food,"{'parent', 'single', 'unhealthy', 'ticket', 'bit', 'little', 'medium', 'sized'}",food and drink,0.5,0.3516483516483517,0.3739130434782609,2.7,2.0549450549450547,2.0
323,70,fry,food,"{'parent', 'single', 'unhealthy', 'ticket', 'bit', 'little', 'medium', 'sized'}",food and drink,0.45454545454545453,0.3516483516483517,0.3739130434782609,1.8181818181818181,2.0549450549450547,2.0
324,70,large,situation,"{'parent', 'single', 'unhealthy', 'ticket', 'bit', 'little', 'medium', 'sized'}",place and service,0.8,0.36666666666666664,0.3671497584541063,1.0,1.6,1.893719806763285
325,70,meal,food,"{'parent', 'single', 'unhealthy', 'ticket', 'bit', 'little', 'medium', 'sized'}",food and drink,0.7142857142857143,0.3516483516483517,0.3739130434782609,1.2857142857142858,2.0549450549450547,2.0
326,70,other,other,"{'parent', 'single', 'unhealthy', 'ticket', 'bit', 'little', 'medium', 'sized'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
327,71,management,service,"{'jock', 'game', 'visit', 'money', 'play'}",place and service,0.0,0.35353535353535354,0.3671497584541063,1.3333333333333333,2.0707070707070705,1.893719806763285
328,71,service,service,"{'jock', 'game', 'visit', 'money', 'play'}",place and service,0.4375,0.35353535353535354,0.3671497584541063,2.625,2.0707070707070705,1.893719806763285
329,71,next,other,"{'jock', 'game', 'visit', 'money', 'play'}",other,0.5,0.8359375,0.8359375,1.5,1.953125,1.953125
330,71,night,situation,"{'jock', 'game', 'visit', 'money', 'play'}",place and service,0.5,0.36666666666666664,0.3671497584541063,1.0,1.6,1.893719806763285
331,71,staff,service,"{'jock', 'game', 'visit', 'money', 'play'}",place and service,0.46153846153846156,0.35353535353535354,0.3671497584541063,2.6153846153846154,2.0707070707070705,1.893719806763285
332,71,customer,service,"{'jock', 'game', 'visit', 'money', 'play'}",place and service,0.42857142857142855,0.35353535353535354,0.3671497584541063,2.5714285714285716,2.0707070707070705,1.893719806763285
333,71,other,other,"{'jock', 'game', 'visit', 'money', 'play'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
334,71,phone,other,"{'jock', 'game', 'visit', 'money', 'play'}",other,0.0,0.8359375,0.8359375,1.0,1.953125,1.953125
335,72,place,place,"{'cashier', 'affordable'}",place and service,0.625,0.3958333333333333,0.3671497584541063,2.75,1.8958333333333333,1.893719806763285
336,72,food,food,"{'cashier', 'affordable'}",food and drink,0.5,0.3516483516483517,0.3739130434782609,2.7,2.0549450549450547,2.0
337,72,price,service,"{'cashier', 'affordable'}",place and service,0.3333333333333333,0.35353535353535354,0.3671497584541063,3.0,2.0707070707070705,1.893719806763285
338,72,fry,food,"{'cashier', 'affordable'}",food and drink,0.45454545454545453,0.3516483516483517,0.3739130434782609,1.8181818181818181,2.0549450549450547,2.0
339,72,nugget,food,"{'cashier', 'affordable'}",food and drink,0.0,0.3516483516483517,0.3739130434782609,1.6666666666666667,2.0549450549450547,2.0
340,72,good,emotion,"{'cashier', 'affordable'}",sentiment,1.0,0.6538461538461539,0.6538461538461539,3.6,2.6153846153846154,2.6153846153846154
341,72,other,other,"{'cashier', 'affordable'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
342,73,other,other,"{'silence', 'total'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
343,74,window,place,"{'trouble', 'dozen', 'soda', 'second'}",place and service,0.2857142857142857,0.3958333333333333,0.3671497584541063,1.1428571428571428,1.8958333333333333,1.893719806763285
344,74,other,other,"{'trouble', 'dozen', 'soda', 'second'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
345,75,bag,other,"{'nothing', 'wrapper', 'face', 'cheese', 'hamburger'}",other,0.3333333333333333,0.8359375,0.8359375,1.3333333333333333,1.953125,1.953125
346,75,other,other,"{'nothing', 'wrapper', 'face', 'cheese', 'hamburger'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
347,76,location,place,"{'something', 'buyer', 'love', 'incorrect', 'mistake'}",place and service,0.2727272727272727,0.3958333333333333,0.3671497584541063,2.1818181818181817,1.8958333333333333,1.893719806763285
348,76,location,service,"{'something', 'buyer', 'love', 'incorrect', 'mistake'}",place and service,0.2727272727272727,0.35353535353535354,0.3671497584541063,2.1818181818181817,2.0707070707070705,1.893719806763285
349,76,item,food,"{'something', 'buyer', 'love', 'incorrect', 'mistake'}",food and drink,0.4,0.3516483516483517,0.3739130434782609,1.4,2.0549450549450547,2.0
350,76,item,drink,"{'something', 'buyer', 'love', 'incorrect', 'mistake'}",food and drink,0.4,0.4583333333333333,0.3739130434782609,1.4,1.7916666666666667,2.0
351,76,order,food,"{'something', 'buyer', 'love', 'incorrect', 'mistake'}",food and drink,0.23333333333333334,0.3516483516483517,0.3739130434782609,1.9,2.0549450549450547,2.0
352,76,other,other,"{'something', 'buyer', 'love', 'incorrect', 'mistake'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
353,77,location,place,"{'creek', 'quick', 'most', 'lake', 'bite'}",place and service,0.2727272727272727,0.3958333333333333,0.3671497584541063,2.1818181818181817,1.8958333333333333,1.893719806763285
354,77,location,service,"{'creek', 'quick', 'most', 'lake', 'bite'}",place and service,0.2727272727272727,0.35353535353535354,0.3671497584541063,2.1818181818181817,2.0707070707070705,1.893719806763285
355,77,place,place,"{'creek', 'quick', 'most', 'lake', 'bite'}",place and service,0.625,0.3958333333333333,0.3671497584541063,2.75,1.8958333333333333,1.893719806763285
356,77,service,service,"{'creek', 'quick', 'most', 'lake', 'bite'}",place and service,0.4375,0.35353535353535354,0.3671497584541063,2.625,2.0707070707070705,1.893719806763285
357,77,good,emotion,"{'creek', 'quick', 'most', 'lake', 'bite'}",sentiment,1.0,0.6538461538461539,0.6538461538461539,3.6,2.6153846153846154,2.6153846153846154
358,77,other,other,"{'creek', 'quick', 'most', 'lake', 'bite'}",other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
359,78,food,food,{'cashier'},food and drink,0.5,0.3516483516483517,0.3739130434782609,2.7,2.0549450549450547,2.0
360,78,other,other,{'cashier'},other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
361,79,manager,service,{'satisfied'},place and service,0.42857142857142855,0.35353535353535354,0.3671497584541063,2.2857142857142856,2.0707070707070705,1.893719806763285
362,79,service,service,{'satisfied'},place and service,0.4375,0.35353535353535354,0.3671497584541063,2.625,2.0707070707070705,1.893719806763285
363,79,customer,service,{'satisfied'},place and service,0.42857142857142855,0.35353535353535354,0.3671497584541063,2.5714285714285716,2.0707070707070705,1.893719806763285
364,79,other,other,{'satisfied'},other,1.0,0.8359375,0.8359375,2.094736842105263,1.953125,1.953125
365,79,great,emotion,{'satisfied'},sentiment,1.0,0.6538461538461539,0.6538461538461539,3.5,2.6153846153846154,2.6153846153846154
366,80,drive,place,set(),place and service,0.5,0.3958333333333333,0.3671497584541063,1.75,1.8958333333333333,1.893719806763285
367,81,manager,service,"{'help', 'evening', 'everytime', 'nice', 'way', 'proper', 'person'}",place and service,0.42857142857142855,0.35353535353535354,0.3671497584541063,2.2857142857142856,2.0707070707070705,1.893719806763285
